filename;filepath;size;checksum;width;height;entropy;artist;album;creator
IMG_1119.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6859525;8a09d34a5ca32f3d1af8bdf8739d82cfdff42346;5184;3456;8.841200170727697;
IMG_1117.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;5322899;3a5c0a3918bdf65f2d57068abd0c44752b406f16;5184;3456;8.446991051388116;
IMG_1022.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4498002;64efc7f369b768253617d65a9b6da0eafb6b14e6;5184;3456;7.471773625015082;
IMG_1089.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4951665;22747f50135e18e46e7abd950d0a867be1cbe2d9;5184;3456;8.66086748830889;
IMG_1078.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;7579677;1957225ce89cda26298a7b5905fc85e4e3f06d8e;5184;3456;9.208600019929222;
IMG_1064.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;7265036;83296d63566bcd64ed37df1281b96d5e3915c6f2;5184;3456;8.915010600398425;
IMG_1011.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6226235;ebf9ff4fc3ff335a44e7ea2a4be75d9c663f2d2c;5184;3456;9.163125532813941;
IMG_1029.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4975079;54c8fc66d66a3a02ef4b60ddf096642a951147fe;5184;3456;4.980790890804459;
IMG_0995.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;7727610;8ad74d822476e4c3fd9b1a303aa0e270cd0eec48;5184;3456;9.077181535520513;
IMG_1001.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4648728;49699aa79a4b20a70a1c73e85544030f81d5e98e;5184;3456;7.332710563079154;
IMG_1088.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4106604;a7bf41e305320b68b09e21ec476be87350465e71;5184;3456;8.506294557651584;
IMG_0973.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;5469467;c909c35bcab7e0239396984636c1fa803d819117;5184;3456;9.131204709634238;
IMG_1049.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;5972380;eba258b28d754c31c6f5f8a518cefa10ef099810;5184;3456;8.357357647814501;
IMG_0974.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6322459;edb94a3f01c382d79b0cd7df161b3152447af8d7;5184;3456;9.189482668670827;
IMG_1058.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6427625;42906f82b4c93aadb3f7b2bddc47674573d98c1b;5184;3456;9.197443295327288;
IMG_1095.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;3289808;f8335c9ac04e0e72f41326a1ded556447054730e;5184;3456;6.694411777929049;
IMG_1074.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;6263470;88495b5b964e1abeb19ca8793695f97c0c3d19d5;5184;3456;9.190230129940495;
IMG_1043.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;2727807;df31dcc25840e6102d6d70dfef86fc9a5c15b8b9;5184;3456;4.613398156493752;
IMG_1047.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;5080089;eb167eea9c40bb55cdefddc0d0913068240a1abd;5184;3456;7.84588945704979;
IMG_1035.JPG;/home/tadl/Pictures/2013_12_31 Silvesterurlaub Großenbrode;4962116;6fbfbf49ba644c6c838ae260a3e397a862d0e1ee;5184;3456;7.395601166951922;
